Step,311,312
42,0.029239692,0.01940258
167,0.028363665240000002,0.018857126539999998
229,0.028451624992800004,0.0193623229238
234,0.028118981843016002,0.019182258816085998
273,0.027451178187725522,0.018893902571603418
474,0.026731419862093757,0.018519807894455315
536,0.02605698866623094,0.018105340407621656
579,0.025318552386244014,0.017627708445393006
586,0.024718000044656692,0.017143716752031215
634,0.02402736536331699,0.016706976969470277
647,0.02348069041241748,0.01720613641038617
714,0.022855707840044953,0.016740562588074586
808,0.022970595814843602,0.019199085130432354
1014,0.022385016340398294,0.019157726676519382
1333,0.021949218210186344,0.0188961756462238
1337,0.022273910753880754,0.018858244346837087
1385,0.021678594811264332,0.018538466446431975
1392,0.021422616966926402,0.018173045133039016
1436,0.02092805184791861,0.017850732119047846
1691,0.020570362602481053,0.01831006037547641
1734,0.02020271867440662,0.019305752534212118
1737,0.02001213222417442,0.019192700008185754
1877,0.019668966177449187,0.018957598377940182
1917,0.020055972952125713,0.018913644496601975
2036,0.01994706098356194,0.019106924881703916
2199,0.01966704824405508,0.019845011345252798
2307,0.02060186389673343,0.021780278274895218
2389,0.020146602589831423,0.021646705456648364
2485,0.01976022246213648,0.021604784522948915
2486,0.019443239508272384,0.021428404127260447
2498,0.019677318033024215,0.021600278923442635
2685,0.019516783172033488,0.021928129275739356
3038,0.019323829406872484,0.022045700737467176
3230,0.01922298199466631,0.022756616025343162
3246,0.01917649294482632,0.023297305724582867
3305,0.019014412696481534,0.02341782047284538
3618,0.021137783395587088,0.023056671188660015
3620,0.020999547433719477,0.023030397843000212
3670,0.021587724900707893,0.023241072247710205
3741,0.02174818941368666,0.0244240502702789
3814,0.02166321371127606,0.024473574802170533
3821,0.021876333989937775,0.024109800628105416
3956,0.022879299930239645,0.023923172829262252
4317,0.022728345392332455,0.024242969714384385
4400,0.023407145690562483,0.024600252052952853
4492,0.02384843279984561,0.025595968521364268
4509,0.02340456429585024,0.02641686279572334
4676,0.023106943436974732,0.027414836261851643
4788,0.023143183993865488,0.028478738493996094
4971,0.022978174154049524,0.02808843475917621
5134,0.02259543744942804,0.028934666576400925
5345,0.0262839437359452,0.029780027619108897
5359,0.025991945733866845,0.03017826308053563
5723,0.025581115091850837,0.031020766308119563
5864,0.02554699077909531,0.03204513171887598
5907,0.02528882020572245,0.0319952187173097
5990,0.026497349169550776,0.031759873705790406
6200,0.027038610334464253,0.03153921762461669
6219,0.026996076564430326,0.03366850933587819
6289,0.027104044117497415,0.03447249069580185
6574,0.026895219123972493,0.0341025131249278
6699,0.02764572039025332,0.035015600141179964
6711,0.027240291048545723,0.03524736192694456
6854,0.028997977277089353,0.036168199869136226
6966,0.028508040638776672,0.036405294043062135
7155,0.02836109029961337,0.03637100986177027
7382,0.02910579064062497,0.036706275075917165
7460,0.02871470291140622,0.03678070450363965
7463,0.028624420344064032,0.03645407729853046
7511,0.02813252116374211,0.03636551122957455
7798,0.027523062458829847,0.03603946015268731
7833,0.02698886090506495,0.03551675295810669
7991,0.027610315737913,0.03680590332936349
8066,0.027332150255775612,0.037799740739482585
8180,0.027175062568102346,0.037869410257298106
8221,0.027425374331059276,0.03920540690957916
8363,0.027265043611127495,0.03909607368229179
8498,0.02689080841279367,0.03963196759182303
8508,0.02675430942040986,0.040238241684068345
8601,0.026808020177797563,0.04002562167354629
8878,0.026824576092463637,0.040704963973339905
8935,0.02675998545968973,0.04101417499413971
8993,0.02653427267589904,0.04123041058431552
9260,0.02647658655562207,0.04210027643678606
9468,0.026393132808953407,0.042670498783682474
9554,0.026719044384684806,0.042694645490172
9567,0.02737966945314426,0.042420217895466836
9698,0.027088599149549933,0.04213843221860283
9843,0.027315087505063434,0.04260151905204474
9907,0.02740845546991153,0.0436453558804834
10276,0.027089716015814187,0.0445860386440689
10283,0.026702926525339763,0.04465623331474683
10399,0.02640474912957957,0.04440334365530443
10479,0.026528644115692186,0.0449984664156453
10522,0.02635669998222142,0.04415103798317594
10607,0.026354551712754776,0.04510157217368066
10780,0.026685103571372132,0.045230387368470244
10902,0.02641679489423097,0.04518694432741614
10905,0.02634597647740404,0.04607936868759366
10966,0.026187671023081917,0.04686309067696585
10974,0.02656908982238946,0.04664794943665687
11020,0.026565898847717775,0.045575327323557166
11102,0.02701562348228624,0.04536309498385045
11419,0.026755428907817652,0.04587859665433494
11472,0.028409737450583124,0.04611348808470489
11532,0.02879773766706563,0.04633525501216374
11566,0.02953778172705366,0.047125823891798826
11685,0.02972933326524205,0.04838545315504486
11759,0.03033822834728479,0.04846781170039352
11969,0.030492259106866246,0.04790425330938171
11974,0.030011524823660256,0.048726549520100255
12164,0.030515419108950448,0.050345425644497246
12290,0.030147040495681933,0.05015960316516233
12671,0.030050084830811473,0.050392148340207464
12877,0.03110265916588713,0.04988915084000124
13034,0.030711269500910517,0.051250978434801205
13061,0.030420293785883203,0.052618581851757176
13546,0.030413732822306708,0.052609587406204465
13597,0.030706485277637505,0.05280315969401833
13620,0.03064566278930838,0.053451825763197784
13810,0.03157375266562913,0.05368966403030185
14080,0.03148778902566026,0.053322274999392794
14221,0.03174734449489045,0.054445501519411015
14294,0.03232153104004374,0.055612362903828684
14338,0.03291417596884243,0.05534026923671382
14447,0.032427943559777156,0.056548446779612405
14638,0.03338760331298384,0.056253484026224036
14668,0.03387037359359433,0.05762978967543732
14779,0.0345949219357865,0.057289245585174196
14873,0.0353463788277129,0.05818836734761897
15473,0.036572952202881516,0.0579465598371904
15507,0.03610794973679507,0.05889119036207469
15740,0.03751055438469122,0.060232697261212456
15764,0.03766739479315048,0.05990518572337608
16116,0.03771334111935597,0.0602658610316748
16249,0.03787320457577529,0.059904441760724556
16321,0.03739580792850203,0.06039789085790282
16809,0.03845746305064697,0.061934812552165736
16857,0.038184152909127564,0.06249475413560076
17066,0.03941664666185374,0.06279251556153274
17097,0.03966602197199813,0.06405111157468676
17317,0.03986399707283819,0.06441966794744616
17339,0.04026350872065305,0.06511344734902277
17543,0.03989438023903346,0.06548523079855209
17557,0.04055176885186245,0.06719137280459553
17586,0.041750277676306576,0.06856640760045765
18451,0.04234552571601738,0.06743512828244393
19116,0.04157497098453686,0.0680590740939706
19169,0.04104573987500075,0.07127930823115149
19531,0.04152550671875073,0.07237967222421694
19640,0.044615078657188216,0.07282877098749042
19654,0.04525259918747257,0.07158723874786571
19731,0.04437468407184839,0.07181140490542974
19846,0.04501408888969294,0.07183630058826684
19995,0.04506449357300215,0.07230348796061883
20053,0.045161539145812085,0.07090210369180026
20062,0.04460339700143772,0.07304243735104625
