Step,worker1,worker2,worker3,worker4
64511,0.128645316,0.001079071,0.033096798,0.076826423
64521,0.137300178,0.000176695,0.026403042,0.035052486
64687,0.083140507,0.001430626,0.027099086,0.039313085
64889,0.052398611,0.001039954,0.04464975,0.041749626
65054,0.070940122,0.001338795,0.061026048,0.066708729
65245,0.069963962,0.000455247,0.038965322,0.036352698
65292,0.071939439,0.004941761,0.028469181,0.010682994
65375,0.112349451,0.009336263,0.081214346,0.051134028
65450,0.073193446,0.001097215,0.031446397,0.017645147
65481,0.031296797,0.000263511,0.071356788,0.025813878
65601,0.128640622,0.024422776,0.059347555,0.254837155
65643,0.148312747,0.001096211,0.071746573,0.041727416
65709,0.082487084,0.001180308,0.027507089,0.036994353
65907,0.056013383,0.000318605,0.022204094,0.096342683
66049,0.130966395,0.00030405,0.031636216,0.148711219
66298,0.121609971,0.000326316,0.04901024,0.098867588
66647,0.12730062,0.00212722,0.065575607,0.027416589
66787,0.028696414,0.000530013,0.056588609,0.073106237
66948,0.081408039,0.001436556,0.05201399,0.056148719
66976,0.039279271,0.000392609,0.014663363,0.049720384
67021,0.048617601,0.013169002,0.024682887,0.041819371
67440,0.081252582,0.001144057,0.048145913,0.03901533
67474,0.080841616,0.000539828,0.037426345,0.038028777
67513,0.050492812,0.000502047,0.036896005,0.124929406
68263,0.172262132,0.002289468,0.041373953,0.032401849
68281,0.110605158,0.012025491,0.041300941,0.040071141
68378,0.162678823,0.000219934,0.009092832,0.028443031
68429,0.082006373,0.000603207,0.049150661,0.02921379
68512,0.119465321,0.003710976,0.038565665,0.061688807
68590,0.109793723,0.002004752,0.029698325,0.042855669
68929,0.040323481,0.000415821,0.060804613,0.080751926
68988,0.067515813,0.000812551,0.024891727,0.026233863
69171,0.094014734,0.004744815,0.02379784,0.018230479
69185,0.098627999,0.003457373,0.042485215,0.047087692
69455,0.045044292,0.001758565,0.014263844,0.060110252
69476,0.026706373,0.000796263,0.060634546,0.013141341
69662,0.088778794,0.002384555,0.029633801,0.113849893
69719,0.109650806,0.000629694,0.040490288,0.078416899
69798,0.046101153,0.006015907,0.049229022,0.037291273
69915,0.200315654,0.029605061,0.051536612,0.050783884
70462,0.061199304,0.000717208,0.082435928,0.036914635
70493,0.124296732,0.000902616,0.028113022,0.080724336
70580,0.089332819,0.001311063,0.03260307,0.072206557
70656,0.047492992,0.001397167,0.040668517,0.099832676
70915,0.086809307,0.000934748,0.088079639,0.05874788
70996,0.165111452,0.002631487,0.057115387,0.05514846
71314,0.043367289,0.000881379,0.054764912,0.033451457
71428,0.121271417,0.000606158,0.037930746,0.05336532
71554,0.082875848,0.007083601,0.036573667,0.075887211
71580,0.04473716,0.000736944,0.031451739,0.113239571
71696,0.062869996,0.000821821,0.039470766,0.056731895
71850,0.079693027,0.000289075,0.067933559,0.067938566
71906,0.119389579,0.001259729,0.024347547,0.03600676
71957,0.083305493,0.000514397,0.024074713,0.040106215
71979,0.062081605,0.016245227,0.040017821,0.021792928
72012,0.084592871,0.00051555,0.083616108,0.104517728
72037,0.092267014,0.000289279,0.087619841,0.031087194
72197,0.136219949,0.001240037,0.012527003,0.014746994
72275,0.142086387,0.000357628,0.074874043,0.03743593
72297,0.065536484,0.000784737,0.047268771,0.069740109
72299,0.029410306,0.001512901,0.042358276,0.037337258
72401,0.050190423,0.000489308,0.024427973,0.045263834
72404,0.059056096,0.001624891,0.024574244,0.076864645
72558,0.084919371,0.003714835,0.044168428,0.060891449
72723,0.091964386,0.00049897,0.006891195,0.055988166
72873,0.120063066,0.000734948,0.060177755,0.072063088
73009,0.040816657,0.000693386,0.021171793,0.049720503
73179,0.043492526,0.000629382,0.022831196,0.036668386
73318,0.056054194,0.000663049,0.031262212,0.029034805
73789,0.161654219,0.003000512,0.038298424,0.101749159
73794,0.070444867,0.001144377,0.039719358,0.057925958
73841,0.109463066,0.001589894,0.046150759,0.038298942
73901,0.083466262,0.000534193,0.042428527,0.048591234
73924,0.069629356,0.003833221,0.016636003,0.071327783
74011,0.066761136,0.00025715,0.022797596,0.082210585
74187,0.026962873,0.003118219,0.093896791,0.057308968
74194,0.149223447,0.004175609,0.066065505,0.049290933
74865,0.13848184,0.000701094,0.028909141,0.057364516
74901,0.084677398,0.001633008,0.022229236,0.061536822
75140,0.094254293,0.002913391,0.010059299,0.034845028
75171,0.079640754,0.000921938,0.05174946,0.016314009
75469,0.080640525,0.003185858,0.061753444,0.02621777
75487,0.08699695,0.001822556,0.060478881,0.074922375
75567,0.019998156,0.000193665,0.025432466,0.047047459
75629,0.085464135,0.000572808,0.032404758,0.035769872
75697,0.033198308,0.001389892,0.027887393,0.044545647
75928,0.130728245,0.000311874,0.035252683,0.048564505
76056,0.106285758,0.006178233,0.06716153,0.050421588
76099,0.072876468,0.003296161,0.048111755,0.121500582
76218,0.058654632,0.003705739,0.015910909,0.098708041
76431,0.047117159,0.002020125,0.044600975,0.038986273
76482,0.13232249,0.003150652,0.043431856,0.081375137
76626,0.058164001,0.000290635,0.03292992,0.043922804
76673,0.075294718,0.00055389,0.014774372,0.033575587
76705,0.034130476,0.001282406,0.041308053,0.059330959
76790,0.087340407,0.000219291,0.025123801,0.018558117
76906,0.076626137,0.001930462,0.029792815,0.04309085
76913,0.116595797,0.000801144,0.070953175,0.056744576
76924,0.07848414,0.00067461,0.029311938,0.034634463
77198,0.077376507,0.000605173,0.028493799,0.036269266
77324,0.1412521,0.000447232,0.054095812,0.084180772
77460,0.123284623,0.017283386,0.023262585,0.070290267
77530,0.103053346,0.000468829,0.01610213,0.069574147
77643,0.029662676,0.000641186,0.060263634,0.037506945
77802,0.052888881,0.001060561,0.041408118,0.041291386
77901,0.041108385,0.015593666,0.030780528,0.031117061
78135,0.077648737,0.001493412,0.015096225,0.121743038
78208,0.057102732,0.00208968,0.053831998,0.086294435
78265,0.103614777,0.00104103,0.06777405,0.015697801
78775,0.056259915,0.000431553,0.0221963,0.03568938
78843,0.065336011,0.001247078,0.012068886,0.052428335
78920,0.137076989,0.000340867,0.034844663,0.019684047
78934,0.191402599,0.000478527,0.0647448,0.064714111
78973,0.046086304,0.000721049,0.040802959,0.029603317
79005,0.043773428,0.000637602,0.015049159,0.051610321
79309,0.050137568,0.003438943,0.083806902,0.063210413
79418,0.09978532,0.000423387,0.045128353,0.065467335
79597,0.035636406,0.001427163,0.013089615,0.033185489
79620,0.109505877,0.004688492,0.007833047,0.039780281
79812,0.03393434,0.007925976,0.061295923,0.052829899
79975,0.072380252,0.000637522,0.051170737,0.051542796
79998,0.232856691,0.000933749,0.044310763,0.03911243
80031,0.067378931,0.00689755,0.02322883,0.049314845
80035,0.072587475,0.000432386,0.039981458,0.037113413
80100,0.17778933,0.009014705,0.039977297,0.031275425
80165,0.148397312,0.006146942,0.040486455,0.030218424
80351,0.050221607,0.000388412,0.057253461,0.069705635
80390,0.086398527,0.000673397,0.029943259,0.026113536
80406,0.054486647,0.000525447,0.044284172,0.04718522
80550,0.021636022,0.000511879,0.04911042,0.048232026
80576,0.185679317,0.000473978,0.060769767,0.023639314
80613,0.087434113,0.000548514,0.053395476,0.077912934
80826,0.026293965,0.000379156,0.027928317,0.02783585
80996,0.028472763,0.00137054,0.023881312,0.033108544
81015,0.114357933,0.004731108,0.035004042,0.026616672
81117,0.106967241,0.001046367,0.058443986,0.038680956
81381,0.071176037,0.027263727,0.033232823,0.018050656
81494,0.175132185,0.000449586,0.020201836,0.043777715
81529,0.09008684,0.000247524,0.088123858,0.02844448
81952,0.072974376,0.002312463,0.035119504,0.011468765
82080,0.114411607,0.004988348,0.018947851,0.030154957
82736,0.106860697,0.003837347,0.050098881,0.048389271
82770,0.063944004,0.000155287,0.119968265,0.036179416
82831,0.095766656,0.000900322,0.030741323,0.014828796
82849,0.09614554,0.002402673,0.042965986,0.015157191
82924,0.022658097,0.000620905,0.025572881,0.068199031
83075,0.163279623,0.000786158,0.06640394,0.018929675
83127,0.151525408,0.000518899,0.010296145,0.016480742
83267,0.125557676,0.000373858,0.021948133,0.049516141
83510,0.02002438,0.001275368,0.041367512,0.025878366
83762,0.302332133,0.000971982,0.033034086,0.050193317
83923,0.057012245,0.003239256,0.038273714,0.032464109
83971,0.06101349,0.000333452,0.07920593,0.112443715
84165,0.035403483,0.000789478,0.014890931,0.041656114
84197,0.043745372,0.000292263,0.039271161,0.064839289
84205,0.062656105,0.000422804,0.055010624,0.069579184
84394,0.082988508,0.000222039,0.066282712,0.045865573
84409,0.065021768,0.000417423,0.02780072,0.035301823
84475,0.194492131,0.001442496,0.034174018,0.040879276
84601,0.117605351,0.000411161,0.035390694,0.039744936
84686,0.133926332,0.000567354,0.067573816,0.046744794
84740,0.0967355,0.014454017,0.047483914,0.043766446
84818,0.085869893,0.001410167,0.058917403,0.012118565
85020,0.098863207,0.00249609,0.044255253,0.075006418
85052,0.123268805,0.001317188,0.031328782,0.14419286
85089,0.023948655,0.00242491,0.032804761,0.020092608
85169,0.11358209,0.000717965,0.029117506,0.053848442
85320,0.041872654,0.011064108,0.025575913,0.036101773
85508,0.049763661,0.004627637,0.013728194,0.046457332
85539,0.047496617,0.005126588,0.050604403,0.01935057
85572,0.134780914,0.000690889,0.035701383,0.040625837
85686,0.068899989,0.000979053,0.029674826,0.041952677
85749,0.088069364,0.004450298,0.02692146,0.040980235
85985,0.077249371,0.000308366,0.037464835,0.056728743
86014,0.119050249,0.002032809,0.059224769,0.024551949
86452,0.055525601,0.000430933,0.017181763,0.057267487
86642,0.051219657,0.000389032,0.038930107,0.024885971
86649,0.122781456,0.000565148,0.047509529,0.035977114
86780,0.058019921,0.000629692,0.067753509,0.042280149
86793,0.138834044,0.000412574,0.056958131,0.057310071
86839,0.066972777,0.002099993,0.023935121,0.072375581
86865,0.100831755,0.003059092,0.030444257,0.01597129
87008,0.034280092,0.004039182,0.024236647,0.012708671
87393,0.070495389,0.000284473,0.0269136,0.011333313
87450,0.058191128,0.005456863,0.026480557,0.034253456
87556,0.077607751,0.000455211,0.018964816,0.022193018
87621,0.092818052,0.000488507,0.044819925,0.008196848
87666,0.058776904,0.000417268,0.042139545,0.025044024
87829,0.051084317,0.002749012,0.030412998,0.037236255
88093,0.062169947,0.001023383,0.036183588,0.15884313
88137,0.112167031,0.000391159,0.052215479,0.054691542
88374,0.071091145,0.005981831,0.018859833,0.028097874
88441,0.084160224,0.008696649,0.044205792,0.031132288
88674,0.065972872,0.000848184,0.018544167,0.04187246
88766,0.111435041,0.004633111,0.040330116,0.012204034
88815,0.066984437,0.001748705,0.037568845,0.03348602
88922,0.095561117,0.000719632,0.083338268,0.01223737
89262,0.033118449,0.013914436,0.027447175,0.045905646
89347,0.083605438,0.009376574,0.04725334,0.04319369
89363,0.18464002,0.001015825,0.022459228,0.129408121
89745,0.07270591,0.001101454,0.021776028,0.045102287
89762,0.172754511,0.000333445,0.032573089,0.016362913
89873,0.051043715,0.000822176,0.017180447,0.064728901
89892,0.112003446,0.005803074,0.013102086,0.043421894
89973,0.039825536,0.006527128,0.019930542,0.037825942
90035,0.029489402,0.001606301,0.010021674,0.054358788
90237,0.100671753,0.006254592,0.037794754,0.073847592
90450,0.123420671,0.000610266,0.082465656,0.014279649
91074,0.04553536,0.000480786,0.034139588,0.140826568
91094,0.124164842,0.000639169,0.041862078,0.080000088
91300,0.061573278,0.002122671,0.080854699,0.034763716
91474,0.043034617,0.000244432,0.020562269,0.026311938
91624,0.170992672,0.00042446,0.051288713,0.055341937
91644,0.065158755,0.001939163,0.069053322,0.056714337
91647,0.058640249,0.000425799,0.036939159,0.022445576
91709,0.029709214,0.001263989,0.019193389,0.021880951
91732,0.118470833,0.000529778,0.016425155,0.019203395
91735,0.114183173,0.000447907,0.016922455,0.031709194
92094,0.080739625,0.001230239,0.052121092,0.023318186
92120,0.103613481,0.000855475,0.01333984,0.061914649
92246,0.054340817,0.000324469,0.036453228,0.034113616
92309,0.043328345,0.013055712,0.012304658,0.081361376
92729,0.163496524,0.001150217,0.029389044,0.023577549
92788,0.081365049,0.001032944,0.065327883,0.074887358
92790,0.022877347,0.000420529,0.027576774,0.050285906
92821,0.084950872,0.000254307,0.029667731,0.067509308
92892,0.095920458,0.000165113,0.030498512,0.082382604
93126,0.113605797,0.001656051,0.023084167,0.032841265
93223,0.050435077,0.000556377,0.029256843,0.044989508
93471,0.096215852,0.000597809,0.096730784,0.051179931
93901,0.078735985,0.004989191,0.040599223,0.108742096
94061,0.113255396,0.004025375,0.024001075,0.034423735
94380,0.092627674,0.000233367,0.016488802,0.040668651
94424,0.162581086,0.001913256,0.021342773,0.05627989
94536,0.149395376,0.001145915,0.018271465,0.044841021
94784,0.209291011,0.00028155,0.02275224,0.066194005
94891,0.091711,0.012383822,0.048047934,0.05619356
95030,0.050340459,0.000312577,0.017503509,0.026153008
95057,0.078612171,0.001629149,0.026452441,0.020883106
95184,0.1111013,0.00315008,0.012516452,0.07855469
95321,0.123922244,0.019743409,0.008876172,0.036760099
95377,0.097264089,0.002408195,0.01712703,0.031050414
95409,0.059149191,0.000185955,0.026239518,0.030867292
95480,0.108018547,0.000502817,0.044965539,0.057100341
95860,0.057014022,0.003055776,0.038315631,0.062628686
95949,0.098426327,0.000624707,0.019050315,0.036404118
95972,0.143306196,0.005041596,0.045988783,0.074452162
96032,0.159990519,0.000335792,0.059051912,0.023145456
96301,0.03425391,0.000476458,0.037313625,0.030532122
96381,0.07049273,0.001053328,0.051542066,0.041243337
96465,0.152255833,0.000819657,0.033544187,0.098925829
96505,0.037508026,0.000689189,0.020313092,0.024998257
96535,0.045936085,0.030104937,0.0334212,0.029846538
96600,0.04308977,0.000372304,0.037312128,0.040843036
96632,0.044318307,0.000439765,0.021041686,0.04593185
97018,0.054695491,0.002632893,0.0454477,0.058939211
97156,0.052924491,0.001143741,0.051642112,0.023117751
97226,0.040246379,0.000308769,0.035604961,0.027234986
97296,0.033905789,0.001094855,0.074918136,0.04526199
97416,0.053247575,0.015771976,0.020369057,0.025990596
97460,0.018755052,0.000382142,0.054351799,0.03220468
97596,0.088661596,0.000682319,0.014384874,0.021137694
97653,0.046673443,0.000792347,0.045922123,0.066519082
97742,0.063169546,0.003123441,0.015634034,0.059346236
97796,0.233597547,0.000781905,0.019488826,0.049630482
97876,0.094318256,0.002225799,0.023029495,0.03234081
97986,0.071261644,0.000840633,0.018705124,0.02745918
97996,0.061460897,0.003798873,0.07705386,0.051397488
98139,0.071498409,0.000328019,0.044723343,0.028166622
98212,0.05358503,0.000455525,0.017842107,0.037827067
98404,0.098220602,0.000584672,0.033997074,0.019409738
98474,0.087803967,0.002027785,0.025152033,0.038105294
98523,0.05840566,0.000907831,0.043335058,0.057602312
98605,0.121586859,0.001758585,0.031908385,0.068421111
98754,0.055546217,0.000355387,0.057790004,0.060687527
98990,0.080343962,0.000363764,0.027082488,0.030360799
99055,0.030907203,0.000725513,0.041340303,0.023927316
99506,0.067602009,0.000246219,0.017300846,0.021575129
99527,0.090280689,0.007805319,0.02713507,0.019250993
99612,0.089902684,0.00324341,0.013950324,0.063329965
99614,0.118949398,0.002714594,0.046084858,0.047974646
99884,0.06653209,0.001024594,0.042518757,0.027051641
100284,0.047419108,0.000968873,0.040258829,0.042323671
100323,0.116270348,0.0017223,0.035380363,0.029351901
100489,0.087499753,0.000573025,0.021557072,0.016773991
100566,0.124090731,0.000389402,0.029234648,0.02766712
100589,0.103053331,0.000545238,0.018095728,0.040312245
100751,0.041360814,0.000706219,0.03387085,0.025367558
100858,0.038899083,0.007194163,0.036980435,0.055527151
100890,0.166702896,0.008146297,0.028505906,0.076138332
100917,0.059412882,0.005165242,0.047034845,0.054471545
100926,0.011255857,0.00385656,0.031076478,0.05336814
100997,0.036625713,0.000662109,0.027307216,0.102468833
101072,0.028918719,0.001798483,0.048895612,0.042217597
101155,0.040751461,0.00024759,0.017011739,0.048953589
101234,0.033522151,0.000195776,0.025223548,0.018237373
101335,0.150929555,0.000499726,0.038868017,0.038918428
101355,0.142562658,0.000992669,0.026803788,0.044263076
101431,0.026033409,0.001022738,0.041280467,0.07158269
101488,0.044853747,0.000807073,0.021999843,0.051357243
101499,0.123975731,0.008454651,0.038148038,0.018018503
101923,0.095143162,0.000234287,0.019924697,0.018477175
101943,0.07824406,0.000768692,0.038386032,0.02953052
102300,0.148371607,0.000391557,0.017915441,0.055893596
102307,0.027667845,0.001236803,0.025246119,0.058488734
102475,0.079285406,0.00073563,0.04187566,0.033055689
102509,0.12637879,0.001818078,0.032507844,0.040587381
102541,0.079264097,0.000724191,0.083503366,0.051193502
102595,0.153276518,0.001199294,0.02414377,0.04172929
102685,0.128925234,0.001578571,0.052270994,0.060192231
102880,0.084391862,0.000409534,0.057598159,0.016717814
102911,0.080125503,0.00282247,0.045868576,0.043843225
102966,0.061145879,0.000499833,0.021506932,0.034810219
103001,0.071297608,0.000551677,0.014281005,0.086378299
103011,0.032579467,0.001660037,0.040577997,0.028792929
103206,0.164824605,0.000854512,0.053082198,0.071960986
103317,0.08958149,0.000460325,0.032536104,0.041677848
103462,0.163118303,0.000720557,0.030112084,0.033218931
103517,0.04929734,0.000259306,0.024001392,0.02718891
103729,0.142996252,0.001050308,0.029579211,0.023900717
103947,0.03324271,0.013660798,0.032415658,0.061860967
104276,0.054211218,0.000517382,0.030154807,0.065469116
104334,0.07596954,0.000488297,0.079695627,0.036013227
104704,0.071832664,0.001969779,0.039208576,0.067384422
104808,0.025041539,0.000689264,0.028168129,0.029331801
104822,0.091389939,0.003523469,0.026498059,0.045898411
104841,0.026903542,0.000957229,0.050847292,0.049149618
104882,0.034960423,0.000369231,0.015673151,0.035744622
104896,0.077187359,0.00116217,0.047807168,0.035217132
104911,0.238713816,0.000541227,0.016596135,0.039075322
104924,0.094009131,0.019454317,0.020798335,0.047205143
104963,0.015097535,0.00044065,0.06711898,0.031229617
105003,0.140579253,0.000315807,0.035350569,0.013346449
105012,0.049917068,0.00342712,0.077907346,0.07500115
105069,0.039374862,0.008181755,0.01778581,0.036048606
105093,0.067267559,0.004775804,0.014276628,0.011899737
105263,0.02934004,0.000694775,0.022248771,0.042270266
105265,0.078903712,0.000383508,0.020165242,0.077553004
105434,0.028555525,0.000325451,0.027424172,0.054791845
105610,0.044578478,0.001412634,0.045232233,0.080887899
105702,0.044439889,0.00431001,0.025091449,0.032586642
105774,0.041897912,0.000524975,0.023444368,0.020272423
105788,0.059653781,0.000326544,0.043057263,0.024253631
105981,0.047068618,0.000254616,0.048189171,0.037435003
106210,0.11342448,0.007989181,0.064164184,0.032032929
106267,0.04827892,0.000537188,0.030574718,0.063803732
106390,0.100258224,0.000766178,0.031653926,0.029687956
106566,0.100091517,0.001073796,0.027052913,0.030282114
106666,0.03132759,0.000380864,0.023169847,0.036405694
106769,0.028898166,0.000650842,0.021691356,0.016239801
107103,0.093871444,0.00071405,0.017883908,0.060428932
107764,0.056015607,0.000311029,0.073385149,0.123853758
107804,0.096311897,0.006972185,0.025436468,0.05854087
107837,0.11280404,0.002411914,0.015213331,0.039839394
108021,0.024775285,0.000661328,0.019513084,0.022054013
108449,0.017437676,0.000474629,0.041401904,0.013908805
108586,0.083009318,0.001150839,0.031234367,0.034706928
108860,0.069859698,0.002708384,0.013673514,0.018112615
109098,0.085561536,0.002888667,0.024851322,0.045070715
109242,0.060993329,0.000108495,0.039449923,0.037691191
109243,0.05994866,0.00063016,0.035292696,0.063108325
109301,0.087790817,0.005606491,0.026915751,0.020924788
109497,0.089976713,0.000283794,0.01863461,0.034381889
109501,0.049804516,0.008505562,0.045760393,0.028536968
109580,0.041114971,0.000414079,0.017729871,0.057618458
109822,0.038189948,0.000252827,0.043790895,0.08053159
110063,0.108293459,0.014646887,0.037193604,0.036655769
110191,0.045584034,0.000412532,0.014944122,0.08539845
110224,0.064215235,0.000378954,0.038734071,0.036697894
110306,0.079985313,0.002250956,0.021086207,0.038606927
110418,0.107641153,0.00089482,0.048686553,0.014176058
110478,0.145459116,0.00026982,0.059272151,0.016956035
110586,0.093780011,0.000557191,0.023039214,0.048859823
110622,0.065088831,0.003042469,0.023522586,0.042403936
110641,0.049315609,0.001226274,0.03090417,0.043824773
110737,0.166912273,0.001829118,0.042006336,0.080497764
110781,0.054933704,0.00065194,0.074018925,0.051659886
111194,0.054542147,0.001183907,0.03285544,0.041145578
111235,0.13880375,0.000982328,0.021069061,0.031499151
111323,0.052750401,0.016039988,0.018387491,0.039946586
111545,0.067156583,0.002695987,0.014950115,0.025120342
111581,0.056861714,0.000673794,0.063260004,0.037965406
111698,0.044461105,0.00066121,0.040115502,0.081319019
111887,0.11070472,0.002764995,0.031714261,0.028955441
111915,0.071980447,0.000276321,0.025114931,0.056188159
112470,0.082377806,0.000216257,0.027508616,0.021081837
112664,0.054488208,0.00104457,0.029285964,0.046970226
112703,0.16914092,0.001130375,0.034752563,0.057154406
112902,0.052133318,0.000739368,0.020419436,0.009546673
113322,0.098170668,0.000578074,0.016836766,0.022928886
113463,0.062557675,0.000221949,0.021187384,0.095496677
113589,0.05557305,0.000651615,0.020597365,0.049575105
113741,0.15149495,0.002059014,0.09540344,0.014741102
113980,0.027212568,0.000388523,0.019394295,0.03143819
114292,0.080311716,0.001190901,0.020054318,0.02602639
114298,0.089530781,0.000779036,0.033713482,0.028663244
114459,0.051991493,0.00102558,0.04890161,0.027464695
114467,0.062036149,0.000231507,0.043189231,0.083968334
114703,0.042180948,0.000463213,0.026932918,0.055390373
114820,0.090452418,0.00062837,0.053895764,0.046740673
115096,0.082270861,0.003267045,0.030331522,0.027167827
115149,0.076332539,0.000418738,0.047311902,0.03761068
115506,0.049254391,0.000591923,0.062407445,0.030527823
115518,0.051488053,9.33E-05,0.052057806,0.025742685
115765,0.096152022,0.001854598,0.028386649,0.027934819
115772,0.029645873,0.000518357,0.031876929,0.028789621
115878,0.085621573,0.000206903,0.038641214,0.095884286
116039,0.029454045,0.000406642,0.061756074,0.018115684
116129,0.066543095,0.009924147,0.020876598,0.033300139
116387,0.145382404,0.001510289,0.017129911,0.038891047
116453,0.039097462,0.000623895,0.033287093,0.03047982
116624,0.089924715,0.002470057,0.015364755,0.049791701
116673,0.129301548,0.000890246,0.044419136,0.033604741
116711,0.096233517,0.002211549,0.072160102,0.059854142
116745,0.056717761,0.000399312,0.042609572,0.014865688
116783,0.051087953,0.000269388,0.026175629,0.053230472
116822,0.091365173,0.000254247,0.023274433,0.022233304
116885,0.016891081,0.000478978,0.014668765,0.011068597
116938,0.069790304,0.000440458,0.035150852,0.032283362
116977,0.048402049,0.000445528,0.019767271,0.041706242
117016,0.072130136,0.000565155,0.05015263,0.070949972
117030,0.05118347,0.000235483,0.017077461,0.047529757
117047,0.042751104,0.000178817,0.027654633,0.020768598
117155,0.224569425,0.001118483,0.08004047,0.025328843
117175,0.036220618,0.000560011,0.043475129,0.091485038
117209,0.121536806,0.000220291,0.043524265,0.027663974
117267,0.043486446,0.001141775,0.028943382,0.080557868
117635,0.057769276,0.000649737,0.032227632,0.063840061
117686,0.075444624,0.001456221,0.022690758,0.02359879
117825,0.07154756,0.000479861,0.035492916,0.042531509
117941,0.046791337,8.82E-05,0.027923327,0.016353197
118161,0.02477609,0.000269386,0.038660094,0.034210578
118190,0.085872605,0.000558461,0.044476796,0.079605915
118651,0.07958097,0.000337138,0.044603519,0.026666753
118908,0.040583745,0.000274362,0.048434015,0.029289715
118937,0.078796178,0.00034115,0.015166287,0.027098019
118998,0.033849563,0.000238441,0.032789849,0.021076994
119302,0.115710899,0.000370612,0.092836805,0.037883963
119447,0.038743988,0.000508734,0.031222885,0.064826697
119470,0.035641119,0.004576229,0.043870855,0.053325232
119549,0.057687789,0.000459944,0.021356631,0.017621424
119979,0.054019406,0.001570751,0.013815864,0.035679385
119994,0.172573656,0.001812942,0.029183291,0.054370239
120193,0.034214333,0.002099385,0.026782464,0.053222664
120291,0.05725991,0.000411463,0.035754159,0.033102307
120477,0.047462303,0.000152749,0.011433152,0.039782312
120854,0.155177355,0.005925663,0.052697059,0.014480893
120914,0.119342446,0.000713284,0.019567981,0.034961324
121192,0.057749249,0.003612685,0.053421449,0.011003347
121193,0.044336714,0.0028312,0.061801471,0.090644717
121304,0.076395571,0.001267484,0.016003927,0.019897981
121332,0.091610141,0.002046357,0.065578759,0.046131454
121362,0.043657579,0.013792287,0.125903696,0.027994975
121403,0.042301193,0.0003106,0.09170527,0.022288412
121519,0.082904354,0.000296774,0.030115256,0.026132479
121593,0.06953425,0.000299633,0.045377269,0.017749699
121835,0.034285471,0.001937367,0.009333124,0.090760812
121877,0.038391501,0.000237877,0.028255578,0.017609723
121913,0.086822405,0.000365754,0.025386192,0.037508868
122096,0.058351759,0.010873902,0.032808598,0.028923986
122205,0.078670904,0.010776656,0.019476717,0.055043086
122236,0.092657372,0.000850281,0.036746137,0.124898076
122306,0.182642162,0.000372587,0.02038764,0.011120295
122529,0.107420556,0.000603469,0.055891328,0.063276052
122622,0.040981814,0.000279886,0.021614183,0.043051563
122634,0.084075034,0.000241419,0.066032402,0.018672083
122739,0.033376943,0.000499221,0.046643831,0.017125189
123068,0.034217257,0.000450005,0.019268025,0.017752601
123550,0.090596177,0.008920304,0.017169908,0.050351564
123609,0.093891054,0.000196131,0.064503208,0.05109866
123633,0.04038956,0.008580184,0.046175703,0.063891292
123666,0.061201565,0.000406221,0.026093965,0.010057379
124103,0.08864408,0.002273537,0.05348951,0.025494788
124169,0.064738154,0.000488472,0.046504658,0.020426894
124197,0.040451959,0.009432019,0.012316806,0.040309533
124219,0.064560093,0.000299116,0.093517527,0.041133482
124532,0.064502254,0.002122734,0.023098258,0.04492645
124711,0.067291245,0.000379253,0.032574981,0.047280833
124760,0.052449681,0.012524403,0.005446207,0.009807741
124763,0.105863556,0.000186342,0.036058728,0.028958397
124774,0.073019251,0.000332624,0.045269798,0.037709922
124818,0.095937975,0.000355261,0.040759161,0.115282103
124999,0.056273058,0.022262353,0.098093309,0.021923544
